Giornata;Squadra;Modulo;Giocatore;Titolare;PanchinaOrdine
22;Sinuoso;3-4-3;Holm;NO;11
22;Sinuoso;3-4-3;Mancini;NO;12
22;Sinuoso;3-4-3;Locatelli;NO;13
22;Sinuoso;3-4-3;Nzola;NO;14
22;Makumba FC;3-4-3;Perin;SI;0
22;Makumba FC;3-4-3;Bartesaghi;SI;0
22;Makumba FC;3-4-3;Estupinan;SI;0
22;Makumba FC;3-4-3;Gabbia;SI;0
22;Makumba FC;3-4-3;Loftus-Cheek;SI;0
22;Makumba FC;3-4-3;Fofana Y.;SI;0
22;Makumba FC;3-4-3;Pulisic;SI;0
22;Makumba FC;3-4-3;Taylor K.;SI;0
22;Makumba FC;3-4-3;Rodriguez Je.;SI;0
22;Makumba FC;3-4-3;Pinamonti;SI;0
22;Makumba FC;3-4-3;Kean;SI;0
22;Makumba FC;3-4-3;Piccoli;NO;1
22;Makumba FC;3-4-3;Mandragora;NO;2
22;Makumba FC;3-4-3;Orban G.;NO;3
22;Makumba FC;3-4-3;Dimarco;NO;4
22;Makumba FC;3-4-3;Rowe;NO;5
22;Makumba FC;3-4-3;Di Gregorio;NO;6
22;Makumba FC;3-4-3;Tomori;NO;7
22;Makumba FC;3-4-3;Skorupski;NO;8
22;Makumba FC;3-4-3;Bellanova;NO;9
22;Makumba FC;3-4-3;Politano;NO;10
22;Makumba FC;3-4-3;Adams C.;NO;11
22;Makumba FC;3-4-3;Pavlovic;NO;12
22;Makumba FC;3-4-3;Zappacosta;NO;13
22;Makumba FC;3-4-3;Zielinski;NO;14
22;Nhamass dstrunz;3-4-3;Sportiello;SI;0
22;Nhamass dstrunz;3-4-3;Rrahmani;SI;0
22;Nhamass dstrunz;3-4-3;Celik;SI;0
22;Nhamass dstrunz;3-4-3;Ramon;SI;0
22;Nhamass dstrunz;3-4-3;Da Cunha;SI;0
22;Nhamass dstrunz;3-4-3;Konè I.;SI;0
22;Nhamass dstrunz;3-4-3;Zaccagni;SI;0
22;Nhamass dstrunz;3-4-3;Pasalic;SI;0
22;Nhamass dstrunz;3-4-3;Dybala;SI;0
22;Nhamass dstrunz;3-4-3;Soulè;SI;0
22;Nhamass dstrunz;3-4-3;Kilicsoy;SI;0
22;Nhamass dstrunz;3-4-3;Tourè I.;NO;1
22;Nhamass dstrunz;3-4-3;Kossounou;NO;2
22;Nhamass dstrunz;3-4-3;Scamacca;NO;3
22;Nhamass dstrunz;3-4-3;Bijlow;NO;4
22;Nhamass dstrunz;3-4-3;Perrone;NO;5
22;Nhamass dstrunz;3-4-3;Carnesecchi;NO;6
22;Nhamass dstrunz;3-4-3;Ekkelenkamp;NO;7
22;Nhamass dstrunz;3-4-3;Kempf;NO;8
22;Nhamass dstrunz;3-4-3;Malinovskyi;NO;9
22;Nhamass dstrunz;3-4-3;Krstovic;NO;10
22;Nhamass dstrunz;3-4-3;Kelly L.;NO;11
22;Nhamass dstrunz;3-4-3;Tavares N.;NO;12
22;Nhamass dstrunz;3-4-3;Berardi;NO;13
22;Nhamass dstrunz;3-4-3;Valle;NO;14
22;Reazione di Mallard;3-4-3;Butez;SI;0
22;Reazione di Mallard;3-4-3;Wesley;SI;0
22;Reazione di Mallard;3-4-3;Martin;SI;0
22;Reazione di Mallard;3-4-3;Lucumì;SI;0
22;Reazione di Mallard;3-4-3;Gudmundsson A.;SI;0
22;Reazione di Mallard;3-4-3;Matic;SI;0
22;Reazione di Mallard;3-4-3;Rabiot;SI;0
22;Reazione di Mallard;3-4-3;Atta;SI;0
22;Reazione di Mallard;3-4-3;Durosinmi;SI;0
22;Reazione di Mallard;3-4-3;Simeone;SI;0
22;Reazione di Mallard;3-4-3;David;SI;0
22;Reazione di Mallard;3-4-3;Lukaku;NO;1
22;Reazione di Mallard;3-4-3;Hien;NO;2
22;Reazione di Mallard;3-4-3;Cristante;NO;3
22;Reazione di Mallard;3-4-3;Baturina;NO;4
22;Reazione di Mallard;3-4-3;Vitinha O.;NO;5
22;Reazione di Mallard;3-4-3;Caprile;NO;6
22;Reazione di Mallard;3-4-3;Coco;NO;7
22;Reazione di Mallard;3-4-3;Zaniolo;NO;8
22;Reazione di Mallard;3-4-3;Doig;NO;9
22;Reazione di Mallard;3-4-3;Ederson D.S.;NO;10
22;Reazione di Mallard;3-4-3;Gosens;NO;11
22;Reazione di Mallard;3-4-3;Solomon;NO;12
22;Reazione di Mallard;3-4-3;Solet;NO;13
22;Reazione di Mallard;3-4-3;Provedel;NO;14
22;Vietato Sognare FC;3-4-3;Svilar;SI;0
22;Vietato Sognare FC;3-4-3;Bremer;SI;0
22;Vietato Sognare FC;3-4-3;Kristensen T.;SI;0
22;Vietato Sognare FC;3-4-3;Carlos Augusto;SI;0
22;Vietato Sognare FC;3-4-3;Pellegrini Lo.;SI;0
22;Vietato Sognare FC;3-4-3;Maldini;SI;0
22;Vietato Sognare FC;3-4-3;Modric;SI;0
22;Vietato Sognare FC;3-4-3;Casadei;SI;0
22;Vietato Sognare FC;3-4-3;Castro S.;SI;0
22;Vietato Sognare FC;3-4-3;Bonazzoli;SI;0
22;Vietato Sognare FC;3-4-3;Moreo;SI;0
22;Vietato Sognare FC;3-4-3;Hojlund;NO;1
22;Vietato Sognare FC;3-4-3;Muric;NO;2
22;Vietato Sognare FC;3-4-3;Gollini;NO;3
22;Vietato Sognare FC;3-4-3;Valeri;NO;4
22;Vietato Sognare FC;3-4-3;Maripan;NO;5
22;Vietato Sognare FC;3-4-3;Zortea;NO;6
22;Vietato Sognare FC;3-4-3;Zambo Anguissa;NO;7
22;Vietato Sognare FC;3-4-3;Zalewski;NO;8
22;Vietato Sognare FC;3-4-3;Muharemovic;NO;9
22;Vietato Sognare FC;3-4-3;Malen;NO;10
22;Vietato Sognare FC;3-4-3;Santos A.;NO;11
22;Vietato Sognare FC;3-4-3;Ratkov;NO;12
22;Vietato Sognare FC;3-4-3;Bernabè;NO;13
22;Vietato Sognare FC;3-4-3;Dumfries;NO;14
23;ARCORE FC;3-4-3;Falcone;SI;0
23;ARCORE FC;3-4-3;Ostigard;SI;0
23;ARCORE FC;3-4-3;Cambiaso;SI;0
23;ARCORE FC;3-4-3;Cuadrado;SI;0
23;ARCORE FC;3-4-3;Cataldi;SI;0
23;ARCORE FC;3-4-3;Tramoni M.;SI;0
23;ARCORE FC;3-4-3;Konè M.;SI;0
23;ARCORE FC;3-4-3;Thorsby;SI;0
23;ARCORE FC;3-4-3;Colombo;SI;0
23;ARCORE FC;3-4-3;Bonny;SI;0
23;ARCORE FC;3-4-3;Esposito Se.;SI;0
23;ARCORE FC;3-4-3;Audero;NO;1
23;ARCORE FC;3-4-3;Zaragoza;NO;2
23;ARCORE FC;3-4-3;Akanji;NO;3
23;ARCORE FC;3-4-3;Pedro;NO;4
23;ARCORE FC;3-4-3;Bisseck;NO;5
23;ARCORE FC;3-4-3;Di Lorenzo;NO;6
23;ARCORE FC;3-4-3;McTominay;NO;7
23;ARCORE FC;3-4-3;Thuram;NO;8
23;ARCORE FC;3-4-3;De Winter;NO;9
23;ARCORE FC;3-4-3;Sanabria;NO;10
23;ARCORE FC;3-4-3;Orsolini;NO;11
23;ARCORE FC;3-4-3;Okoye;NO;12
23;ARCORE FC;3-4-3;Sucic P.;NO;13
23;ARCORE FC;3-4-3;N'Dicka;NO;14
23;FC San Marco Evangelista;3-4-3;Terracciano;SI;0
23;FC San Marco Evangelista;3-4-3;Kalulu;SI;0
23;FC San Marco Evangelista;3-4-3;Circati;SI;0
23;FC San Marco Evangelista;3-4-3;Ranieri L.;SI;0
23;FC San Marco Evangelista;3-4-3;Barella;SI;0
23;FC San Marco Evangelista;3-4-3;Dele-Bashiru;SI;0
23;FC San Marco Evangelista;3-4-3;Miretti;SI;0
23;FC San Marco Evangelista;3-4-3;Brescianini;SI;0
23;FC San Marco Evangelista;3-4-3;Pellegrino M.;SI;0
23;FC San Marco Evangelista;3-4-3;De Ketelaere;SI;0
23;FC San Marco Evangelista;3-4-3;Cancellieri;SI;0
23;FC San Marco Evangelista;3-4-3;Buongiorno;NO;1
23;FC San Marco Evangelista;3-4-3;Saelemaekers;NO;2
23;FC San Marco Evangelista;3-4-3;Norton-Cuffy;NO;3
23;FC San Marco Evangelista;3-4-3;Suzuki;NO;4
23;FC San Marco Evangelista;3-4-3;Ferguson E.;NO;5
23;FC San Marco Evangelista;3-4-3;Yildiz;NO;6
23;FC San Marco Evangelista;3-4-3;Gila;NO;7
23;FC San Marco Evangelista;3-4-3;Palestra;NO;8
23;FC San Marco Evangelista;3-4-3;Iling Junior;NO;9
23;FC San Marco Evangelista;3-4-3;Delprato;NO;10
23;FC San Marco Evangelista;3-4-3;Odgaard;NO;11
23;FC San Marco Evangelista;3-4-3;Paz N.;NO;12
23;FC San Marco Evangelista;3-4-3;Maignan;NO;13
23;FC San Marco Evangelista;3-4-3;Boga;NO;14
23;FC bianchi;3-4-3;Contini;SI;0
23;FC bianchi;3-4-3;Comuzzo;SI;0
23;FC bianchi;3-4-3;Baschirotto;SI;0
23;FC bianchi;3-4-3;Mina;SI;0
23;FC bianchi;3-4-3;McKennie;SI;0
23;FC bianchi;3-4-3;Harroui;SI;0
23;FC bianchi;3-4-3;Sottil;SI;0
23;FC bianchi;3-4-3;Isaksen;SI;0
23;FC bianchi;3-4-3;Vardy;SI;0
23;FC bianchi;3-4-3;Fullkrug;SI;0
23;FC bianchi;3-4-3;Zapata D.;SI;0
23;FC bianchi;3-4-3;Diego Carlos;NO;1
23;FC bianchi;3-4-3;Thuram K.;NO;2
23;FC bianchi;3-4-3;Dodò;NO;3
23;FC bianchi;3-4-3;Strefezza;NO;4
23;FC bianchi;3-4-3;Milinkovic-Savic V.;NO;5
23;FC bianchi;3-4-3;Meret;NO;6
23;FC bianchi;3-4-3;Davis K.;NO;7
23;FC bianchi;3-4-3;Scalvini;NO;8
23;FC bianchi;3-4-3;Leao;NO;9
23;FC bianchi;3-4-3;Rovella;NO;10
23;FC bianchi;3-4-3;Vasquez;NO;11
23;FC bianchi;3-4-3;Raspadori;NO;12
23;FC bianchi;3-4-3;Romagnoli;NO;13
23;FC bianchi;3-4-3;Mkhitaryan;NO;14
23;Sinuoso;3-4-3;Sommer;SI;0
23;Sinuoso;3-4-3;Holm;SI;0
23;Sinuoso;3-4-3;Caracciolo A.;SI;0
23;Sinuoso;3-4-3;Olivera;SI;0
23;Sinuoso;3-4-3;Vlasic;SI;0
23;Sinuoso;3-4-3;Ricci S.;SI;0
23;Sinuoso;3-4-3;De Roon;SI;0
23;Sinuoso;3-4-3;Conceicao;SI;0
23;Sinuoso;3-4-3;Martinez L.;SI;0
23;Sinuoso;3-4-3;Douvikas;SI;0
23;Sinuoso;3-4-3;Esposito F.P.;SI;0
23;Sinuoso;3-4-3;Spinazzola;NO;1
23;Sinuoso;3-4-3;Thorstvedt;NO;2
23;Sinuoso;3-4-3;Darmian;NO;3
23;Sinuoso;3-4-3;Laurientè;NO;4
23;Sinuoso;3-4-3;Vergara;NO;5
23;Sinuoso;3-4-3;Di Gennaro;NO;6
23;Sinuoso;3-4-3;Nzola;NO;7
23;Sinuoso;3-4-3;Mancini;NO;8
23;Sinuoso;3-4-3;Nkunku;NO;9
23;Sinuoso;3-4-3;Heggem;NO;10
23;Sinuoso;3-4-3;Martinez Jo.;NO;11
23;Sinuoso;3-4-3;Calhanoglu;NO;12
23;Sinuoso;3-4-3;Bastoni;NO;13
23;Sinuoso;3-4-3;Locatelli;NO;14
23;Makumba FC;3-4-3;Perin;SI;0
23;Makumba FC;3-4-3;Bartesaghi;SI;0
23;Makumba FC;3-4-3;Zappacosta;SI;0
23;Makumba FC;3-4-3;Gabbia;SI;0
23;Makumba FC;3-4-3;Mandragora;SI;0
23;Makumba FC;3-4-3;Rowe;SI;0
23;Makumba FC;3-4-3;Zielinski;SI;0
23;Makumba FC;3-4-3;Pulisic;SI;0
23;Makumba FC;3-4-3;Piccoli;SI;0
23;Makumba FC;3-4-3;Kean;SI;0
23;Makumba FC;3-4-3;Rodriguez Je.;SI;0
23;Makumba FC;3-4-3;Adams C.;NO;1
23;Makumba FC;3-4-3;Pavlovic;NO;2
23;Makumba FC;3-4-3;Estupinan;NO;3
23;Makumba FC;3-4-3;Pinamonti;NO;4
23;Makumba FC;3-4-3;Loftus-Cheek;NO;5
23;Makumba FC;3-4-3;Di Gregorio;NO;6
23;Makumba FC;3-4-3;Fofana Y.;NO;7
23;Makumba FC;3-4-3;Dimarco;NO;8
23;Makumba FC;3-4-3;Tomori;NO;9
23;Makumba FC;3-4-3;Bellanova;NO;10
23;Makumba FC;3-4-3;Politano;NO;11
23;Makumba FC;3-4-3;Orban G.;NO;12
23;Makumba FC;3-4-3;Skorupski;NO;13
23;Makumba FC;3-4-3;Taylor K.;NO;14
23;Nhamass dstrunz;3-4-3;Bijlow;SI;0
23;Nhamass dstrunz;3-4-3;Ramon;SI;0
23;Nhamass dstrunz;3-4-3;Tavares N.;SI;0
23;Nhamass dstrunz;3-4-3;Kempf;SI;0
23;Nhamass dstrunz;3-4-3;Tourè I.;SI;0
23;Nhamass dstrunz;3-4-3;Da Cunha;SI;0
23;Nhamass dstrunz;3-4-3;Zaccagni;SI;0
23;Nhamass dstrunz;3-4-3;Ekkelenkamp;SI;0
23;Nhamass dstrunz;3-4-3;Krstovic;SI;0
23;Nhamass dstrunz;3-4-3;Berardi;SI;0
23;Nhamass dstrunz;3-4-3;Scamacca;SI;0
23;Nhamass dstrunz;3-4-3;Valle;NO;1
23;Nhamass dstrunz;3-4-3;Pasalic;NO;2
23;Nhamass dstrunz;3-4-3;Dybala;NO;3
23;Nhamass dstrunz;3-4-3;Kossounou;NO;4
23;Nhamass dstrunz;3-4-3;Rrahmani;NO;5
23;Nhamass dstrunz;3-4-3;Soulè;NO;6
23;Nhamass dstrunz;3-4-3;Carnesecchi;NO;7
23;Nhamass dstrunz;3-4-3;Konè I.;NO;8
23;Nhamass dstrunz;3-4-3;Perrone;NO;9
23;Nhamass dstrunz;3-4-3;Kilicsoy;NO;10
23;Nhamass dstrunz;3-4-3;Celik;NO;11
23;Nhamass dstrunz;3-4-3;Malinovskyi;NO;12
23;Nhamass dstrunz;3-4-3;Kelly L.;NO;13
23;Nhamass dstrunz;3-4-3;Sportiello;NO;14
23;Reazione di Mallard;3-4-3;Caprile;SI;0
23;Reazione di Mallard;3-4-3;Hien;SI;0
23;Reazione di Mallard;3-4-3;Martin;SI;0
23;Reazione di Mallard;3-4-3;Gosens;SI;0
23;Reazione di Mallard;3-4-3;Cristante;SI;0
23;Reazione di Mallard;3-4-3;Matic;SI;0
23;Reazione di Mallard;3-4-3;Atta;SI;0
23;Reazione di Mallard;3-4-3;Zaniolo;SI;0
23;Reazione di Mallard;3-4-3;Durosinmi;SI;0
23;Reazione di Mallard;3-4-3;Solomon;SI;0
23;Reazione di Mallard;3-4-3;David;SI;0
23;Reazione di Mallard;3-4-3;Ederson D.S.;NO;1
23;Reazione di Mallard;3-4-3;Simeone;NO;2
23;Reazione di Mallard;3-4-3;Coco;NO;3
23;Reazione di Mallard;3-4-3;Vitinha O.;NO;4
23;Reazione di Mallard;3-4-3;Provedel;NO;5
23;Reazione di Mallard;3-4-3;Gudmundsson A.;NO;6
23;Reazione di Mallard;3-4-3;Butez;NO;7
23;Reazione di Mallard;3-4-3;Lucumì;NO;8
23;Reazione di Mallard;3-4-3;Lukaku;NO;9
23;Reazione di Mallard;3-4-3;Rabiot;NO;10
23;Reazione di Mallard;3-4-3;Solet;NO;11
23;Reazione di Mallard;3-4-3;Doig;NO;12
23;Reazione di Mallard;3-4-3;Baturina;NO;13
23;Reazione di Mallard;3-4-3;Wesley;NO;14
23;Vietato Sognare FC;3-4-3;Gollini;SI;0
23;Vietato Sognare FC;3-4-3;Bremer;SI;0
23;Vietato Sognare FC;3-4-3;Valeri;SI;0
23;Vietato Sognare FC;3-4-3;Kristensen T.;SI;0
23;Vietato Sognare FC;3-4-3;Zambo Anguissa;SI;0
23;Vietato Sognare FC;3-4-3;Pellegrini Lo.;SI;0
23;Vietato Sognare FC;3-4-3;Santos A.;SI;0
23;Vietato Sognare FC;3-4-3;Bernabè;SI;0
23;Vietato Sognare FC;3-4-3;Hojlund;SI;0
23;Vietato Sognare FC;3-4-3;Malen;SI;0
23;Vietato Sognare FC;3-4-3;Bonazzoli;SI;0
23;Vietato Sognare FC;3-4-3;Dumfries;NO;1
23;Vietato Sognare FC;3-4-3;Modric;NO;2
23;Vietato Sognare FC;3-4-3;Zortea;NO;3
23;Vietato Sognare FC;3-4-3;Maldini;NO;4
23;Vietato Sognare FC;3-4-3;Carlos Augusto;NO;5
23;Vietato Sognare FC;3-4-3;Muharemovic;NO;6
23;Vietato Sognare FC;3-4-3;Maripan;NO;7
23;Vietato Sognare FC;3-4-3;Moreo;NO;8
23;Vietato Sognare FC;3-4-3;Ratkov;NO;9
23;Vietato Sognare FC;3-4-3;Castro S.;NO;10
23;Vietato Sognare FC;3-4-3;Svilar;NO;11
23;Vietato Sognare FC;3-4-3;Casadei;NO;12
23;Vietato Sognare FC;3-4-3;Muric;NO;13
23;Vietato Sognare FC;3-4-3;Zalewski;NO;14
24;ARCORE FC;3-4-3;Falcone;SI;0
24;ARCORE FC;3-4-3;Akanji;SI;0
24;ARCORE FC;3-4-3;Di Lorenzo;SI;0
24;ARCORE FC;3-4-3;De Winter;SI;0
24;ARCORE FC;3-4-3;Cataldi;SI;0
24;ARCORE FC;3-4-3;Thorsby;SI;0
24;ARCORE FC;3-4-3;McTominay;SI;0
24;ARCORE FC;3-4-3;Sucic P.;SI;0
24;ARCORE FC;3-4-3;Bonny;SI;0
24;ARCORE FC;3-4-3;Colombo;SI;0
24;ARCORE FC;3-4-3;Esposito Se.;SI;0
24;ARCORE FC;3-4-3;Orsolini;NO;1
24;ARCORE FC;3-4-3;Pedro;NO;2
24;ARCORE FC;3-4-3;Cambiaso;NO;3
24;ARCORE FC;3-4-3;N'Dicka;NO;4
24;ARCORE FC;3-4-3;Ostigard;NO;5
24;ARCORE FC;3-4-3;Audero;NO;6
24;ARCORE FC;3-4-3;Zaragoza;NO;7
24;ARCORE FC;3-4-3;Tramoni M.;NO;8
24;ARCORE FC;3-4-3;Okoye;NO;9
24;ARCORE FC;3-4-3;Bisseck;NO;10
24;ARCORE FC;3-4-3;Cuadrado;NO;11
24;ARCORE FC;3-4-3;Sanabria;NO;12
24;ARCORE FC;3-4-3;Thuram;NO;13
24;ARCORE FC;3-4-3;Konè M.;NO;14
24;FC San Marco Evangelista;3-4-3;Maignan;SI;0
24;FC San Marco Evangelista;3-4-3;Gila;SI;0
24;FC San Marco Evangelista;3-4-3;Kalulu;SI;0
24;FC San Marco Evangelista;3-4-3;Delprato;SI;0
24;FC San Marco Evangelista;3-4-3;Dele-Bashiru;SI;0
24;FC San Marco Evangelista;3-4-3;Saelemaekers;SI;0
24;FC San Marco Evangelista;3-4-3;Odgaard;SI;0
24;FC San Marco Evangelista;3-4-3;Barella;SI;0
24;FC San Marco Evangelista;3-4-3;Yildiz;SI;0
24;FC San Marco Evangelista;3-4-3;Ferguson E.;SI;0
24;FC San Marco Evangelista;3-4-3;Cancellieri;SI;0
24;FC San Marco Evangelista;3-4-3;Pellegrino M.;NO;1
24;FC San Marco Evangelista;3-4-3;Buongiorno;NO;2
24;FC San Marco Evangelista;3-4-3;Palestra;NO;3
24;FC San Marco Evangelista;3-4-3;De Ketelaere;NO;4
24;FC San Marco Evangelista;3-4-3;Paz N.;NO;5
24;FC San Marco Evangelista;3-4-3;Circati;NO;6
24;FC San Marco Evangelista;3-4-3;Miretti;NO;7
24;FC San Marco Evangelista;3-4-3;Suzuki;NO;8
24;FC San Marco Evangelista;3-4-3;Iling Junior;NO;9
24;FC San Marco Evangelista;3-4-3;Terracciano;NO;10
24;FC San Marco Evangelista;3-4-3;Ranieri L.;NO;11
24;FC San Marco Evangelista;3-4-3;Norton-Cuffy;NO;12
24;FC San Marco Evangelista;3-4-3;Brescianini;NO;13
24;FC San Marco Evangelista;3-4-3;Boga;NO;14
24;FC bianchi;3-4-3;Contini;SI;0
24;FC bianchi;3-4-3;Diego Carlos;SI;0
24;FC bianchi;3-4-3;Mina;SI;0
24;FC bianchi;3-4-3;Baschirotto;SI;0
24;FC bianchi;3-4-3;Strefezza;SI;0
24;FC bianchi;3-4-3;Isaksen;SI;0
24;FC bianchi;3-4-3;Rovella;SI;0
24;FC bianchi;3-4-3;Thuram K.;SI;0
24;FC bianchi;3-4-3;Raspadori;SI;0
24;FC bianchi;3-4-3;Zapata D.;SI;0
24;FC bianchi;3-4-3;Leao;SI;0
24;FC bianchi;3-4-3;Milinkovic-Savic V.;NO;1
24;FC bianchi;3-4-3;Fullkrug;NO;2
24;FC bianchi;3-4-3;Vasquez;NO;3
24;FC bianchi;3-4-3;Harroui;NO;4
24;FC bianchi;3-4-3;Mkhitaryan;NO;5
24;FC bianchi;3-4-3;Vardy;NO;6
24;FC bianchi;3-4-3;Sottil;NO;7
24;FC bianchi;3-4-3;Comuzzo;NO;8
24;FC bianchi;3-4-3;McKennie;NO;9
24;FC bianchi;3-4-3;Dodò;NO;10
24;FC bianchi;3-4-3;Scalvini;NO;11
24;FC bianchi;3-4-3;Meret;NO;12
24;FC bianchi;3-4-3;Romagnoli;NO;13
24;FC bianchi;3-4-3;Davis K.;NO;14
24;Sinuoso;3-4-3;Martinez Jo.;SI;0
24;Sinuoso;3-4-3;Caracciolo A.;SI;0
24;Sinuoso;3-4-3;Heggem;SI;0
24;Sinuoso;3-4-3;Olivera;SI;0
24;Sinuoso;3-4-3;Vergara;SI;0
24;Sinuoso;3-4-3;Vlasic;SI;0
24;Sinuoso;3-4-3;Calhanoglu;SI;0
24;Sinuoso;3-4-3;De Roon;SI;0
24;Sinuoso;3-4-3;Nzola;SI;0
24;Sinuoso;3-4-3;Esposito F.P.;SI;0
24;Sinuoso;3-4-3;Nkunku;SI;0
24;Sinuoso;3-4-3;Thorstvedt;NO;1
24;Sinuoso;3-4-3;Spinazzola;NO;2
24;Sinuoso;3-4-3;Darmian;NO;3
24;Sinuoso;3-4-3;Di Gennaro;NO;4
24;Sinuoso;3-4-3;Douvikas;NO;5
24;Sinuoso;3-4-3;Bastoni;NO;6
24;Sinuoso;3-4-3;Ricci S.;NO;7
24;Sinuoso;3-4-3;Conceicao;NO;8
24;Sinuoso;3-4-3;Martinez L.;NO;9
24;Sinuoso;3-4-3;Mancini;NO;10
24;Sinuoso;3-4-3;Locatelli;NO;11
24;Sinuoso;3-4-3;Laurientè;NO;12
24;Sinuoso;3-4-3;Holm;NO;13
24;Sinuoso;3-4-3;Sommer;NO;14
24;Makumba FC;3-4-3;Skorupski;SI;0
24;Makumba FC;3-4-3;Zappacosta;SI;0
24;Makumba FC;3-4-3;Tomori;SI;0
24;Makumba FC;3-4-3;Bellanova;SI;0
24;Makumba FC;3-4-3;Taylor K.;SI;0
24;Makumba FC;3-4-3;Rowe;SI;0
24;Makumba FC;3-4-3;Loftus-Cheek;SI;0
24;Makumba FC;3-4-3;Pulisic;SI;0
24;Makumba FC;3-4-3;Kean;SI;0
24;Makumba FC;3-4-3;Adams C.;SI;0
24;Makumba FC;3-4-3;Orban G.;SI;0
24;Makumba FC;3-4-3;Pinamonti;NO;1
24;Makumba FC;3-4-3;Di Gregorio;NO;2
24;Makumba FC;3-4-3;Pavlovic;NO;3
24;Makumba FC;3-4-3;Bartesaghi;NO;4
24;Makumba FC;3-4-3;Rodriguez Je.;NO;5
24;Makumba FC;3-4-3;Gabbia;NO;6
24;Makumba FC;3-4-3;Fofana Y.;NO;7
24;Makumba FC;3-4-3;Politano;NO;8
24;Makumba FC;3-4-3;Zielinski;NO;9
24;Makumba FC;3-4-3;Dimarco;NO;10
24;Makumba FC;3-4-3;Perin;NO;11
24;Makumba FC;3-4-3;Mandragora;NO;12
24;Makumba FC;3-4-3;Estupinan;NO;13
24;Makumba FC;3-4-3;Piccoli;NO;14
24;Nhamass dstrunz;3-4-3;Bijlow;SI;0
24;Nhamass dstrunz;3-4-3;Valle;SI;0
24;Nhamass dstrunz;3-4-3;Rrahmani;SI;0
24;Nhamass dstrunz;3-4-3;Kempf;SI;0
24;Nhamass dstrunz;3-4-3;Da Cunha;SI;0
24;Nhamass dstrunz;3-4-3;Ekkelenkamp;SI;0
24;Nhamass dstrunz;3-4-3;Malinovskyi;SI;0
24;Nhamass dstrunz;3-4-3;Perrone;SI;0
24;Nhamass dstrunz;3-4-3;Krstovic;SI;0
24;Nhamass dstrunz;3-4-3;Kilicsoy;SI;0
24;Nhamass dstrunz;3-4-3;Dybala;SI;0
24;Nhamass dstrunz;3-4-3;Konè I.;NO;1
24;Nhamass dstrunz;3-4-3;Celik;NO;2
24;Nhamass dstrunz;3-4-3;Scamacca;NO;3
24;Nhamass dstrunz;3-4-3;Sportiello;NO;4
24;Nhamass dstrunz;3-4-3;Pasalic;NO;5
24;Nhamass dstrunz;3-4-3;Tavares N.;NO;6
24;Nhamass dstrunz;3-4-3;Carnesecchi;NO;7
24;Nhamass dstrunz;3-4-3;Soulè;NO;8
24;Nhamass dstrunz;3-4-3;Kelly L.;NO;9
24;Nhamass dstrunz;3-4-3;Zaccagni;NO;10
24;Nhamass dstrunz;3-4-3;Kossounou;NO;11
24;Nhamass dstrunz;3-4-3;Berardi;NO;12
24;Nhamass dstrunz;3-4-3;Tourè I.;NO;13
24;Nhamass dstrunz;3-4-3;Ramon;NO;14
24;Reazione di Mallard;3-4-3;Butez;SI;0
24;Reazione di Mallard;3-4-3;Wesley;SI;0
24;Reazione di Mallard;3-4-3;Solet;SI;0
24;Reazione di Mallard;3-4-3;Lucumì;SI;0
24;Reazione di Mallard;3-4-3;Matic;SI;0
24;Reazione di Mallard;3-4-3;Cristante;SI;0
24;Reazione di Mallard;3-4-3;Zaniolo;SI;0
24;Reazione di Mallard;3-4-3;Baturina;SI;0
24;Reazione di Mallard;3-4-3;Lukaku;SI;0
24;Reazione di Mallard;3-4-3;David;SI;0
24;Reazione di Mallard;3-4-3;Solomon;SI;0
24;Reazione di Mallard;3-4-3;Gosens;NO;1
24;Reazione di Mallard;3-4-3;Caprile;NO;2
24;Reazione di Mallard;3-4-3;Atta;NO;3
24;Reazione di Mallard;3-4-3;Doig;NO;4
24;Reazione di Mallard;3-4-3;Hien;NO;5
24;Reazione di Mallard;3-4-3;Rabiot;NO;6
24;Reazione di Mallard;3-4-3;Durosinmi;NO;7
24;Reazione di Mallard;3-4-3;Simeone;NO;8
24;Reazione di Mallard;3-4-3;Gudmundsson A.;NO;9
24;Reazione di Mallard;3-4-3;Coco;NO;10
24;Reazione di Mallard;3-4-3;Vitinha O.;NO;11
24;Reazione di Mallard;3-4-3;Martin;NO;12
24;Reazione di Mallard;3-4-3;Ederson D.S.;NO;13
24;Reazione di Mallard;3-4-3;Provedel;NO;14
24;Vietato Sognare FC;3-4-3;Muric;SI;0
24;Vietato Sognare FC;3-4-3;Carlos Augusto;SI;0
24;Vietato Sognare FC;3-4-3;Bremer;SI;0
24;Vietato Sognare FC;3-4-3;Dumfries;SI;0
24;Vietato Sognare FC;3-4-3;Pellegrini Lo.;SI;0
24;Vietato Sognare FC;3-4-3;Santos A.;SI;0
24;Vietato Sognare FC;3-4-3;Maldini;SI;0
24;Vietato Sognare FC;3-4-3;Casadei;SI;0
24;Vietato Sognare FC;3-4-3;Bonazzoli;SI;0
24;Vietato Sognare FC;3-4-3;Castro S.;SI;0
24;Vietato Sognare FC;3-4-3;Ratkov;SI;0
24;Vietato Sognare FC;3-4-3;Bernabè;NO;1
24;Vietato Sognare FC;3-4-3;Gollini;NO;2
24;Vietato Sognare FC;3-4-3;Malen;NO;3
